Type,Name,Book,Page,Type,Date,StreetNum,Neighborhood,Town,Address,GoogleMapsURL,GooglePlaceID,Latitude,Longitude
GT,ZILLOW HOME LOANS LLC,78406,310,MORTGAGE,8/4/2021,75 JEFFERSON AVE,,EVERETT,"75 Jefferson Avenue, Everett, MA 02149-5420, USA",https://www.google.com/maps/search/?api=1&query=42.4122301%2C-71.0376165&zoom=18&query_place_id=ChIJ3znAnJBx44kR96nfqQ_GBmg,ChIJ3znAnJBx44kR96nfqQ_GBmg,42.4122301,-71.0376165
GT,ZILLOW HOME LOANS LLC,78456,50,MORTGAGE,8/12/2021,52 EDEN ST,,FRAMINGHAM,"52 Eden Street, Framingham, MA 01702-6321, USA",https://www.google.com/maps/search/?api=1&query=42.2891581%2C-71.4219208&zoom=18&query_place_id=ChIJXXaYOU6I44kRTfgfOgBheaE,ChIJXXaYOU6I44kRTfgfOgBheaE,42.2891581,-71.4219208
GT,ZILLOW HOME LOANS LLC,78472,544,MORTGAGE,8/16/2021,24 MORRILL DR,,WAYLAND,"24 Morrill Drive, Wayland, MA 01778-4710, USA",https://www.google.com/maps/search/?api=1&query=42.3220905%2C-71.3766313&zoom=18&query_place_id=ChIJeTOmYQOG44kRe9kuiVNafGo,ChIJeTOmYQOG44kRe9kuiVNafGo,42.3220905,-71.3766313
GT,ZILLOW HOME LOANS LLC,78483,28,MORTGAGE,8/16/2021,150 FOUNTAIN ST,,ASHLAND,"150 Fountain Street, Ashland, MA 01721-1211, USA",https://www.google.com/maps/search/?api=1&query=42.2689786%2C-71.4501503&zoom=18&query_place_id=ChIJFdJ6-96J44kRNbmuTvhHACo,ChIJFdJ6-96J44kRNbmuTvhHACo,42.2689786,-71.4501503
GT,ZILLOW HOME LOANS LLC,78526,561,MORTGAGE,8/23/2021,84 MARILYN ST,,HOLLISTON,"84 Marilyn Street, Holliston, MA 01746-2034, USA",https://www.google.com/maps/search/?api=1&query=42.2079692%2C-71.4057141&zoom=18&query_place_id=ChIJn_P1zmx35IkRowlNdd77sqg,ChIJn_P1zmx35IkRowlNdd77sqg,42.2079692,-71.4057141
GT,ZILLOW HOME LOANS LLC,78583,336,MORTGAGE,8/30/2021,226 CAPTAIN EAMES CIR,UNIT 18C,ASHLAND,"226 Captain Eames Circle, Ashland, MA 01721-1984, USA",https://www.google.com/maps/search/?api=1&query=42.249598%2C-71.438079&zoom=18&query_place_id=ChIJ6d99TDF25IkRMOB9JJK4aRA,ChIJ6d99TDF25IkRMOB9JJK4aRA,42.249598,-71.438079
GT,ZILLOW HOME LOANS LLC,78589,579,MORTGAGE,8/31/2021,21 BELLFLOWER ST,,LEXINGTON,"21 Bellflower Street, Lexington, MA 02421-6505, USA",https://www.google.com/maps/search/?api=1&query=42.4530034%2C-71.2489377&zoom=18&query_place_id=ChIJgfNirS-c44kR27ho1EoBwec,ChIJgfNirS-c44kR27ho1EoBwec,42.4530034,-71.2489377
GT,ZILLOW HOME LOANS LLC,78600,168,MORTGAGE,8/31/2021,38 SALEM ST,UNIT B,READING,"38 Salem Street, Reading, MA 01867-4616, USA",https://www.google.com/maps/search/?api=1&query=42.5263318%2C-71.1011248&zoom=18&query_place_id=ChIJS0BBxV4L44kR_Hq4WW9h8I4,ChIJS0BBxV4L44kR_Hq4WW9h8I4,42.5263318,-71.1011248
GT,ZILLOW HOME LOANS LLC,78662,517,MORTGAGE,9/9/2021,415 FERRY ST,,MALDEN,"415 Ferry Street, Malden, MA 02148-7808, USA",https://www.google.com/maps/search/?api=1&query=42.4207984%2C-71.0572124&zoom=18&query_place_id=ChIJvyCKNXpx44kRplOUvuUTOZs,ChIJvyCKNXpx44kRplOUvuUTOZs,42.4207984,-71.0572124
GT,ZILLOW HOME LOANS LLC,78685,354,MORTGAGE,9/13/2021,113 COTTAGE ST,,HUDSON,"113 Cottage Street, Hudson, MA 01749-1432, USA",https://www.google.com/maps/search/?api=1&query=42.400833%2C-71.5794657&zoom=18&query_place_id=ChIJuzmslCnz44kRAzu5IwHEtPU,ChIJuzmslCnz44kRAzu5IwHEtPU,42.400833,-71.5794657
GT,ZILLOW HOME LOANS LLC,78723,560,MORTGAGE,9/17/2021,3 DAVENPORT LN,UNIT 2,HOPKINTON,"3 Davenport Ln, Hopkinton, MA 01748-2440, USA",https://www.google.com/maps/search/?api=1&query=42.2027312%2C-71.5064827&zoom=18&query_place_id=ChIJO7G-I3R05IkRUgZeaSlGwm8,ChIJO7G-I3R05IkRUgZeaSlGwm8,42.2027312,-71.5064827
GT,ZILLOW HOME LOANS LLC,78757,92,MORTGAGE,9/22/2021,49 KINGS GRANT RD,,MARLBORO,"49 Kings Grant Road, Marlborough, MA 01752-2317, USA",https://www.google.com/maps/search/?api=1&query=42.3568%2C-71.5419753&zoom=18&query_place_id=ChIJxRNhF2KL44kRrlycEQk9VJc,ChIJxRNhF2KL44kRrlycEQk9VJc,42.3568,-71.5419753
GT,ZILLOW HOME LOANS LLC,78809,193,MORTGAGE,9/29/2021,21 CEDAR RD,,GROTON,"21 Cedar Road, Groton, MA 01450-1940, USA",https://www.google.com/maps/search/?api=1&query=42.6022909%2C-71.5228983&zoom=18&query_place_id=ChIJc6cTkUq-44kRrDZGsFmu9UM,ChIJc6cTkUq-44kRrDZGsFmu9UM,42.6022909,-71.5228983
GT,ZILLOW HOME LOANS LLC,78868,451,MORTGAGE,10/7/2021,115 GLEZEN LN,,WAYLAND,"115 Glezen Lane, Wayland, MA 01778-1505, USA",https://www.google.com/maps/search/?api=1&query=42.3821317%2C-71.3569686&zoom=18&query_place_id=ChIJcwNkFxWF44kRVoQDEkGuynE,ChIJcwNkFxWF44kRVoQDEkGuynE,42.3821317,-71.3569686
GT,ZILLOW HOME LOANS LLC,78938,54,MORTGAGE,10/19/2021,39 ONEIDA RD,,ACTON,"39 Oneida Road, Acton, MA 01720-2322, USA",https://www.google.com/maps/search/?api=1&query=42.4940279%2C-71.467401&zoom=18&query_place_id=ChIJg1fVQFKR44kRUuYy4HftBPM,ChIJg1fVQFKR44kRUuYy4HftBPM,42.4940279,-71.467401
GT,ZILLOW HOME LOANS LLC,79007,479,MORTGAGE,10/27/2021,10 ERICKSON ST,,MALDEN,"10 Erickson Street, Malden, MA 02148-3218, USA",https://www.google.com/maps/search/?api=1&query=42.4364132%2C-71.040861&zoom=18&query_place_id=ChIJKQ3OTDBy44kRUDHv3P8zxL8,ChIJKQ3OTDBy44kRUDHv3P8zxL8,42.4364132,-71.040861
GT,ZILLOW HOME LOANS LLC,79153,89,MORTGAGE,11/16/2021,694 HAVERHILL ST,,READING,"694 Haverhill Street, Reading, MA 01867-1128, USA",https://www.google.com/maps/search/?api=1&query=42.5564502%2C-71.0953961&zoom=18&query_place_id=ChIJey7BRngM44kR5CC5T6C-Lt8,ChIJey7BRngM44kR5CC5T6C-Lt8,42.5564502,-71.0953961
GT,ZILLOW HOME LOANS LLC,79177,167,MORTGAGE,11/18/2021,411 NASHUA RD,UNIT 411L,GROTON,"411 Nashua Road, Groton, MA 01450-1013, USA",https://www.google.com/maps/search/?api=1&query=42.6557078%2C-71.5578136&zoom=18&query_place_id=ChIJM507n0-_44kRD_IVEPz5q10,ChIJM507n0-_44kRD_IVEPz5q10,42.6557078,-71.5578136
GT,ZILLOW HOME LOANS LLC,79302,485,MORTGAGE,12/8/2021,50 GRAYSTONE CIR,,WINCHESTER,"50 Graystone Circle, Winchester, MA 01890-3873, USA",https://www.google.com/maps/search/?api=1&query=42.453857%2C-71.1584518&zoom=18&query_place_id=ChIJLawYwdp144kR4XYxVFABXBM,ChIJLawYwdp144kR4XYxVFABXBM,42.453857,-71.1584518
GT,ZILLOW HOME LOANS LLC,79336,503,MORTGAGE,12/13/2021,247 OAK ST,,NATICK,"247 Oak Street, Natick, MA 01760-1300, USA",https://www.google.com/maps/search/?api=1&query=42.3173833%2C-71.3410696&zoom=18&query_place_id=ChIJW1HWhnuG44kRIj6nCkD2E8M,ChIJW1HWhnuG44kRIj6nCkD2E8M,42.3173833,-71.3410696
GT,ZILLOW HOME LOANS LLC,79337,538,MORTGAGE,12/13/2021,39 MONTVALE AVE,UNIT 39-11,WOBURN,"39 Montvale Avenue, Woburn, MA 01801-4273, USA",https://www.google.com/maps/search/?api=1&query=42.4793809%2C-71.148366&zoom=18&query_place_id=ChIJT6aqU6p144kRI5CnEQ2dfWA,ChIJT6aqU6p144kRI5CnEQ2dfWA,42.4793809,-71.148366
GT,ZILLOW HOME LOANS LLC,79344,175,MORTGAGE,12/14/2021,1 VINE ST,,ASHLAND,"1 Vine Street, Ashland, MA 01721-1046, USA",https://www.google.com/maps/search/?api=1&query=42.2832333%2C-71.4973778&zoom=18&query_place_id=ChIJryB4jw2K44kRF2umcG4d-_o,ChIJryB4jw2K44kRF2umcG4d-_o,42.2832333,-71.4973778
GT,ZILLOW HOME LOANS LLC,79375,221,MORTGAGE,12/17/2021,205 BISHOP ST,,FRAMINGHAM,"205 Bishop Street, Framingham, MA 01702-6554, USA",https://www.google.com/maps/search/?api=1&query=42.284742%2C-71.4052058&zoom=18&query_place_id=ChIJkaCxzWmI44kRu5YxWL9DgT4,ChIJkaCxzWmI44kRu5YxWL9DgT4,42.284742,-71.4052058
GT,ZILLOW HOME LOANS LLC,79510,194,MORTGAGE,1/10/2022,29 ADDISON ST,,ARLINGTON,"29 Addison Street, Arlington, MA 02476-8107, USA",https://www.google.com/maps/search/?api=1&query=42.4115547%2C-71.155029&zoom=18&query_place_id=ChIJH9t3ilF244kRjNgSxqOMfRY,ChIJH9t3ilF244kRjNgSxqOMfRY,42.4115547,-71.155029
GT,ZILLOW HOME LOANS LLC,79510,228,MORTGAGE,1/10/2022,12 LARCH RD,,ACTON,"12 Larch Road, Acton, MA 01720-3223, USA",https://www.google.com/maps/search/?api=1&query=42.4932999%2C-71.4396489&zoom=18&query_place_id=ChIJ576-z9KW44kRevurSIa2qPY,ChIJ576-z9KW44kRevurSIa2qPY,42.4932999,-71.4396489
GT,ZILLOW HOME LOANS LLC,79524,252,MORTGAGE,1/12/2022,143 BEDFORD ST,,LEXINGTON,"143 Bedford Street, Lexington, MA 02420-4335, USA",https://www.google.com/maps/search/?api=1&query=42.4574786%2C-71.2362594&zoom=18&query_place_id=ChIJtys_mNWd44kRz5A67nBXKaA,ChIJtys_mNWd44kRz5A67nBXKaA,42.4574786,-71.2362594
GT,ZILLOW HOME LOANS LLC,79557,366,MORTGAGE,1/19/2022,1530 MYSTIC VALLEY PKW,UNIT 2,MEDFORD,"1530 Mystic Valley Parkway, Medford, MA 02155-6808, USA",https://www.google.com/maps/search/?api=1&query=42.4213391%2C-71.1415644&zoom=18&query_place_id=ChIJReLE_vR244kR0uJB99wh9aU,ChIJReLE_vR244kR0uJB99wh9aU,42.4213391,-71.1415644
GT,ZILLOW HOME LOANS LLC,79568,156,MORTGAGE,1/20/2022,17 SMITH RD,,HOPKINTON,"17 Smith Road, Hopkinton, MA 01748-2574, USA",https://www.google.com/maps/search/?api=1&query=42.2047058%2C-71.4958134&zoom=18&query_place_id=ChIJ60kwLQx05IkRO-05S42Pym4,ChIJ60kwLQx05IkRO-05S42Pym4,42.2047058,-71.4958134
GT,ZILLOW HOME LOANS LLC,79581,295,MORTGAGE,1/24/2022,91 INDEPENDENCE LN,,ASHLAND,"91 Independence Lane, Ashland, MA 01721-3023, USA",https://www.google.com/maps/search/?api=1&query=42.2800525%2C-71.5010261&zoom=18&query_place_id=ChIJPdRBrQyK44kR1r4wZXc7sic,ChIJPdRBrQyK44kR1r4wZXc7sic,42.2800525,-71.5010261
GT,ZILLOW HOME LOANS LLC,79588,149,MORTGAGE,1/25/2022,19 MAYNARD ST,,NEWTON,"19 Maynard Street, Newton, MA 02465-1315, USA",https://www.google.com/maps/search/?api=1&query=42.3610982%2C-71.2175583&zoom=18&query_place_id=ChIJ3VjDF8CC44kRzZ9_jxiyPBE,ChIJ3VjDF8CC44kRzZ9_jxiyPBE,42.3610982,-71.2175583
GT,ZILLOW HOME LOANS LLC,79599,561,MORTGAGE,1/27/2022,7 WILD RD,,HOPKINTON,"7 Wild Road, Hopkinton, MA 01748-2525, USA",https://www.google.com/maps/search/?api=1&query=42.2079573%2C-71.5095338&zoom=18&query_place_id=ChIJ_ZvVtnF05IkRP1GEpbXLS4c,ChIJ_ZvVtnF05IkRP1GEpbXLS4c,42.2079573,-71.5095338
GT,ZILLOW HOME LOANS LLC,79600,30,MORTGAGE,1/27/2022,35 BROOKSMONT DR,,HOLLISTON,"35 Brooksmont Drive, Holliston, MA 01746-1770, USA",https://www.google.com/maps/search/?api=1&query=42.2252472%2C-71.4280168&zoom=18&query_place_id=ChIJSYNHkap35IkRPISi0ylwb-s,ChIJSYNHkap35IkRPISi0ylwb-s,42.2252472,-71.4280168
GT,ZILLOW HOME LOANS LLC,79622,526,MORTGAGE,2/1/2022,20 AUMAN ST,,AYER,"20 Auman Street, Ayer, MA 01434-5237, USA",https://www.google.com/maps/search/?api=1&query=42.5463418%2C-71.6060079&zoom=18&query_place_id=ChIJUcSThhHr44kR-zfwjTMHAl0,ChIJUcSThhHr44kR-zfwjTMHAl0,42.5463418,-71.6060079
GT,ZILLOW HOME LOANS LLC,79645,124,MORTGAGE,2/4/2022,41 CENTRAL AVE,,MALDEN,"41 Central Avenue, Malden, MA 02148-2115, USA",https://www.google.com/maps/search/?api=1&query=42.4390616%2C-71.0311817&zoom=18&query_place_id=ChIJCXEQuD5y44kRRATy-GDZHZo,ChIJCXEQuD5y44kRRATy-GDZHZo,42.4390616,-71.0311817
GT,ZILLOW HOME LOANS LLC,79759,169,MORTGAGE,3/1/2022,19 OLIVE ST,,WINCHESTER,"19 Olive Street, Winchester, MA 01890-2026, USA",https://www.google.com/maps/search/?api=1&query=42.4611826%2C-71.1323418&zoom=18&query_place_id=ChIJjzER3Ud044kRgEmAPyyexvw,ChIJjzER3Ud044kRgEmAPyyexvw,42.4611826,-71.1323418
GT,ZILLOW HOME LOANS LLC,80181,185,MORTGAGE,5/25/2022,236 FOSTER RD,,ASHBY,"236 Foster Road, Ashby, MA 01431-1935, USA",https://www.google.com/maps/search/?api=1&query=42.6849892%2C-71.8043392&zoom=18&query_place_id=ChIJoUOBpPTc44kR0-uZQLlO2Ro,ChIJoUOBpPTc44kR0-uZQLlO2Ro,42.6849892,-71.8043392
GT,ZILLOW HOME LOANS LLC,80299,510,MORTGAGE,6/17/2022,143 PRATTS HILL RD,,SUDBURY,"143 Pratt Hill Road, SUDBURY, MA 01506, USA",https://www.google.com/maps/search/?api=1&query=42.2102673%2C-72.0924335&zoom=18&query_place_id=ChIJuQDi6YKl5okRg0aOTxS5rSA,ChIJuQDi6YKl5okRg0aOTxS5rSA,42.2102673,-72.0924335
GT,ZILLOW HOME LOANS LLC,80670,496,MORTGAGE,9/2/2022,38 KENT DR,,HUDSON,"38 Kent Drive, Hudson, MA 01749-1135, USA",https://www.google.com/maps/search/?api=1&query=42.4068849%2C-71.5632315&zoom=18&query_place_id=ChIJ069urC-N44kR7Pg81AC74cE,ChIJ069urC-N44kR7Pg81AC74cE,42.4068849,-71.5632315
GT,ZILLOW HOME LOANS LLC,81267,569,MORTGAGE,2/22/2023,17 LAKESHORE DR,,HOPKINTON,"17 Lakeshore Drive, Hopkinton, MA 01748-2737, USA",https://www.google.com/maps/search/?api=1&query=42.1965549%2C-71.553225&zoom=18&query_place_id=ChIJCQXqQENz5IkRWRQNUmadRqs,ChIJCQXqQENz5IkRWRQNUmadRqs,42.1965549,-71.553225
GT,ZILLOW HOME LOANS LLC,81275,308,MORTGAGE,2/24/2023,113 MISHAWUM RD,,WOBURN,"113 Mishawum Road, Woburn, MA 01801-2554, USA",https://www.google.com/maps/search/?api=1&query=42.497018%2C-71.1458689&zoom=18&query_place_id=ChIJXSHKOx5144kRW5Sfua2gnKw,ChIJXSHKOx5144kRW5Sfua2gnKw,42.497018,-71.1458689
GT,ZILLOW HOME LOANS LLC,82605,342,MORTGAGE,3/27/2024,2 STRATTON DR,UNIT 203,WOBURN,"2 Stratton Drive, Woburn, MA 01801-2482, USA",https://www.google.com/maps/search/?api=1&query=42.4755138%2C-71.1141348&zoom=18&query_place_id=ChIJHxvvCGJ044kRKXR222dGcCc,ChIJHxvvCGJ044kRKXR222dGcCc,42.4755138,-71.1141348
GT,ZILLOW HOME LOANS LLC,82820,1,MORTGAGE,5/29/2024,40 BEACON ST,,NATICK,"40 Beacon Street, Natick, MA 01760-2822, USA",https://www.google.com/maps/search/?api=1&query=42.2945892%2C-71.3529343&zoom=18&query_place_id=ChIJCy-NMkmG44kR4184Up65YyY,ChIJCy-NMkmG44kR4184Up65YyY,42.2945892,-71.3529343
GT,ZILLOW HOME LOANS LLC,82851,152,MORTGAGE,6/5/2024,30 MEETING HOUSE PATH,UNIT B,ASHLAND,"30 Meeting House Path, Ashland, MA 01721-2347, USA",https://www.google.com/maps/search/?api=1&query=42.2366364%2C-71.434894&zoom=18&query_place_id=ChIJGR9J3k125IkRKKNcwEOf1ws,ChIJGR9J3k125IkRKKNcwEOf1ws,42.2366364,-71.434894
GT,ZILLOW HOME LOANS LLC,82889,8,MORTGAGE,6/14/2024,20 SALVI DR,,FRAMINGHAM,"20 Salvi Drive, Framingham, MA 01701-4064, USA",https://www.google.com/maps/search/?api=1&query=42.321287%2C-71.4157456&zoom=18&query_place_id=ChIJ-5rHcsOI44kRH1G1HY_5-0I,ChIJ-5rHcsOI44kRH1G1HY_5-0I,42.321287,-71.4157456
GT,ZILLOW HOME LOANS LLC,83047,84,MORTGAGE,7/25/2024,151 GROVE ST,,READING,"151 Grove Street, Reading, MA 01867-1419, USA",https://www.google.com/maps/search/?api=1&query=42.5381013%2C-71.1223923&zoom=18&query_place_id=ChIJN7UdvRQL44kRyBlKh0ofKCU,ChIJN7UdvRQL44kRyBlKh0ofKCU,42.5381013,-71.1223923
GR,ZILLOW HOME LOANS LLC,83121,10,ASSIGNMENT,8/13/2024,39 MONTVALE AVE,UNIT 11,WOBURN,"39 Montvale Avenue, Woburn, MA 01801-4273, USA",https://www.google.com/maps/search/?api=1&query=42.4793809%2C-71.148366&zoom=18&query_place_id=ChIJT6aqU6p144kRI5CnEQ2dfWA,ChIJT6aqU6p144kRI5CnEQ2dfWA,42.4793809,-71.148366
GT,ZILLOW HOME LOANS LLC,83215,1,MORTGAGE,9/9/2024,206 FULTON ST,,MEDFORD,"206 Fulton Street, Medford, MA 02155-2024, USA",https://www.google.com/maps/search/?api=1&query=42.4277837%2C-71.0994647&zoom=18&query_place_id=ChIJz2AfG61244kRbfoyXn4bojg,ChIJz2AfG61244kRbfoyXn4bojg,42.4277837,-71.0994647
GT,ZILLOW HOME LOANS LLC,83240,74,MORTGAGE,9/16/2024,177 EDMANDS RD,,FRAMINGHAM,"177 Edmands Road, Framingham, MA 01701-3026, USA",https://www.google.com/maps/search/?api=1&query=42.3298906%2C-71.4440596&zoom=18&query_place_id=ChIJJRZf-zqJ44kRFQmdl0Ssp3s,ChIJJRZf-zqJ44kRFQmdl0Ssp3s,42.3298906,-71.4440596
GT,ZILLOW HOME LOANS LLC,83297,533,MORTGAGE,9/30/2024,35-37 SYLVIA RD,,MEDFORD,"35-37 Sylvia Road, Medford, MA 02155-4503, USA",https://www.google.com/maps/search/?api=1&query=42.4125362%2C-71.1092682&zoom=18&query_place_id=Ei4zNS0zNyBTeWx2aWEgUm9hZCwgTWVkZm9yZCwgTUEgMDIxNTUtNDUwMywgVVNBIh4aHAoWChQKEgnhhcz3xXbjiREUTf3OWuf64hICMzU,Ei4zNS0zNyBTeWx2aWEgUm9hZCwgTWVkZm9yZCwgTUEgMDIxNTUtNDUwMywgVVNBIh4aHAoWChQKEgnhhcz3xXbjiREUTf3OWuf64hICMzU,42.4125362,-71.1092682
GT,REDFIN MORTGAGE LLC,76330,77,MORTGAGE,12/3/2020,15 MADIGAN LN,,AYER,"15 Madigan Lane, Ayer, MA 01432-1164, USA",https://www.google.com/maps/search/?api=1&query=42.5752829%2C-71.5773097&zoom=18&query_place_id=ChIJI16kM7Tq44kR5N325oPy9U8,ChIJI16kM7Tq44kR5N325oPy9U8,42.5752829,-71.5773097
GT,REDFIN MORTGAGE,74293,434,MORTGAGE,3/17/2020,16 LOWELL STREET PLACE,,ARLINGTON,"16 Lowell Street Place, Arlington, MA 02474-2727, USA",https://www.google.com/maps/search/?api=1&query=42.4256667%2C-71.1835741&zoom=18&query_place_id=ChIJg3trfiR244kRhFQlVct2mSQ,ChIJg3trfiR244kRhFQlVct2mSQ,42.4256667,-71.1835741
GT,REDFIN MORTGAGE LLC,73567,490,MORTGAGE,10/31/2019,25 NELSON ST,,FRAMINGHAM,"25 Nelson Street, Framingham, MA 01702-6330, USA",https://www.google.com/maps/search/?api=1&query=42.2878416%2C-71.4223496&zoom=18&query_place_id=ChIJ97iGX06I44kR6ISiNl7gIpI,ChIJ97iGX06I44kR6ISiNl7gIpI,42.2878416,-71.4223496
GT,REDFIN MORTGAGE LLC,73621,93,MORTGAGE,11/8/2019,19-25 THIRD ST,UNIT 19-2,CAMBRIDGE,"19-25 Third Street, Cambridge, MA 02141-1475, USA",https://www.google.com/maps/search/?api=1&query=42.371933%2C-71.0797499&zoom=18&query_place_id=ChIJMzNGMrlw44kRKrZ9yf0tur8,ChIJMzNGMrlw44kRKrZ9yf0tur8,42.371933,-71.0797499
GT,REDFIN MORTGAGE LLC,73817,383,MORTGAGE,12/13/2019,4 MCMAHON RD,,BEDFORD,"4 McMahon Road, Bedford, MA 01730-2110, USA",https://www.google.com/maps/search/?api=1&query=42.489437%2C-71.2899033&zoom=18&query_place_id=ChIJa5VJ-jSZ44kRrNC9GBqoHZ4,ChIJa5VJ-jSZ44kRrNC9GBqoHZ4,42.489437,-71.2899033
GT,REDFIN MORTGAGE LLC,73919,409,MORTGAGE,12/30/2019,15 COUNTRY LN,,MARLBORO,"15 Country Lane, Marlborough, MA 01752-3405, USA",https://www.google.com/maps/search/?api=1&query=42.3421273%2C-71.516926&zoom=18&query_place_id=ChIJmdb8DpuL44kR2-4TvM5Kezo,ChIJmdb8DpuL44kR2-4TvM5Kezo,42.3421273,-71.516926
GT,REDFIN MORTGAGE LLC,73942,393,MORTGAGE,1/3/2020,83 AMORY ST,UNIT 1,CAMBRIDGE,"83 Amory Street, Cambridge, MA 02139-1238, USA",https://www.google.com/maps/search/?api=1&query=42.3713788%2C-71.1010199&zoom=18&query_place_id=ChIJDep-rU1344kRwIxsrgP4Jyk,ChIJDep-rU1344kRwIxsrgP4Jyk,42.3713788,-71.1010199
GT,REDFIN MORTGAGE LLC,74000,149,MORTGAGE,1/16/2020,260 BEACON ST,UNIT 106,SOMERVILLE,"260 Beacon Street, Somerville, MA 02143-3787, USA",https://www.google.com/maps/search/?api=1&query=42.3823048%2C-71.1119401&zoom=18&query_place_id=ChIJt0dpVzh344kRr3I85ITZGDE,ChIJt0dpVzh344kRr3I85ITZGDE,42.3823048,-71.1119401
GT,REDFIN MORTGAGE LLC,74162,102,MORTGAGE,2/21/2020,260 BEACON ST,UNIT 210,SOMERVILLE,"260 Beacon Street, Somerville, MA 02143-3787, USA",https://www.google.com/maps/search/?api=1&query=42.3823048%2C-71.1119401&zoom=18&query_place_id=ChIJt0dpVzh344kRr3I85ITZGDE,ChIJt0dpVzh344kRr3I85ITZGDE,42.3823048,-71.1119401
GT,REDFIN MORTGAGE LLC,74176,511,MORTGAGE,2/24/2020,139 FRANKLIN ST,UNIT B,STONEHAM,"139 Franklin Street, Stoneham, MA 02180-1553, USA",https://www.google.com/maps/search/?api=1&query=42.4758089%2C-71.0894023&zoom=18&query_place_id=ChIJ0UfHZXlz44kRqr40jeauHXQ,ChIJ0UfHZXlz44kRqr40jeauHXQ,42.4758089,-71.0894023
GT,REDFIN MORTGAGE LLC,74397,21,MORTGAGE,4/1/2020,32 LAKESIDE DR,,GROTON,"32 Lakeside Drive, Groton, MA 01450-2075, USA",https://www.google.com/maps/search/?api=1&query=42.5877549%2C-71.53205&zoom=18&query_place_id=ChIJO5Bnvta_44kRaojmnhdgIfc,ChIJO5Bnvta_44kRaojmnhdgIfc,42.5877549,-71.53205
GT,REDFIN MORTGAGE LLC,74414,434,MORTGAGE,4/6/2020,1268 BOYLSTON ST,UNIT 2,NEWTON,"1268 Boylston Street, Newton, MA 02464-1019, USA",https://www.google.com/maps/search/?api=1&query=42.3168942%2C-71.2248445&zoom=18&query_place_id=ChIJFVBRrDuC44kRXJWLz_Z5Z_o,ChIJFVBRrDuC44kRXJWLz_Z5Z_o,42.3168942,-71.2248445
GT,REDFIN MORTGAGE LLC,74449,186,MORTGAGE,4/10/2020,24 NEWLAND RD,,ARLINGTON,"24 Newland Road, Arlington, MA 02474-2606, USA",https://www.google.com/maps/search/?api=1&query=42.4271905%2C-71.1793628&zoom=18&query_place_id=ChIJPR9z3Dx244kRMxYCHm-UPcA,ChIJPR9z3Dx244kRMxYCHm-UPcA,42.4271905,-71.1793628
GT,REDFIN MORTGAGE LLC,74549,491,MORTGAGE,4/27/2020,13 BENNETT ST,,WOBURN,"13 Bennett Street, Woburn, MA 01801-5006, USA",https://www.google.com/maps/search/?api=1&query=42.4778879%2C-71.1533898&zoom=18&query_place_id=ChIJq5V_LKl144kR7g9QBJFrwi4,ChIJq5V_LKl144kR7g9QBJFrwi4,42.4778879,-71.1533898
GT,REDFIN MORTGAGE LLC,74572,414,MORTGAGE,4/29/2020,15 GARDNER RD,,READING,"15 Gardner Road, Reading, MA 01867-2751, USA",https://www.google.com/maps/search/?api=1&query=42.5259579%2C-71.0961205&zoom=18&query_place_id=ChIJlS0uvqAM44kRS1ecYpkQrjg,ChIJlS0uvqAM44kRS1ecYpkQrjg,42.5259579,-71.0961205
GT,REDFIN MORTGAGE LLC,74697,293,MORTGAGE,5/18/2020,77 RICHARDSON RD,,BOXBOROUGH,"77 Richardson Road, Boxborough, MA 01719-2103, USA",https://www.google.com/maps/search/?api=1&query=42.4677865%2C-71.5108088&zoom=18&query_place_id=ChIJVevQwrKT44kRmT4K7xfXGhA,ChIJVevQwrKT44kRmT4K7xfXGhA,42.4677865,-71.5108088
GT,REDFIN MORTGAGE LLC,74732,537,MORTGAGE,5/22/2020,92 WALTHAM ST,,WOBURN,"92 Waltham Street, Woburn, MA 01801-5970, USA",https://www.google.com/maps/search/?api=1&query=42.4567476%2C-71.1765944&zoom=18&query_place_id=ChIJwTeBveV144kRDyMQMIXWE9A,ChIJwTeBveV144kRDyMQMIXWE9A,42.4567476,-71.1765944
GT,REDFIN MORTGAGE LLC,74958,305,MORTGAGE,6/24/2020,17 RAYMOND MARCHETTI ST,UNIT 17,ASHLAND,"17 Raymond Marchetti Street, Ashland, MA 01721-1643, USA",https://www.google.com/maps/search/?api=1&query=42.2640373%2C-71.4625806&zoom=18&query_place_id=ChIJtxjHgBt25IkRsbpcL1NzHzg,ChIJtxjHgBt25IkRsbpcL1NzHzg,42.2640373,-71.4625806
GT,REDFIN MORTGAGE LLC,75006,452,MORTGAGE,6/30/2020,1 SHERMAN BRIDGE RD,,WAYLAND,"1 Sherman's Bridge Road, Wayland, MA 01778-1213, USA",https://www.google.com/maps/search/?api=1&query=42.3969406%2C-71.3519899&zoom=18&query_place_id=ChIJS1BoWjGF44kRWZ5zptZ2O34,ChIJS1BoWjGF44kRWZ5zptZ2O34,42.3969406,-71.3519899
GT,REDFIN MORTGAGE LLC,75013,10,MORTGAGE,6/30/2020,21 PARK DR,,LITTLETON,"21 Park Drive, Littleton, MA 01460-1804, USA",https://www.google.com/maps/search/?api=1&query=42.5357396%2C-71.4677595&zoom=18&query_place_id=ChIJhz2yfH2W44kR79wSi2ZYsJ0,ChIJhz2yfH2W44kR79wSi2ZYsJ0,42.5357396,-71.4677595
